CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
90194505,2016,2016-06-06,9730,2016-05-22,1155,019569,,7,1,9,2700,0,1,2,,1,070,"US-101 N/B","RALPH LN",1056.00,N,N,A,-,Y,,,,,,,,,,Y,3,0,3,6,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,2,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.66595108999999,36.75918884
90194559,2016,2016-06-06,9730,2016-05-29,2045,020621,,7,2,9,2700,0,1,2,,1,070,US-101,"CRAZY HORSE CANYON ROAD",4224.00,N,N,A,-,Y,,,101,,,,,,,Y,4,0,1,3,A,-,03,22350,,F,C,C,A,A,H,-,D,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",36.8279,-121.62818,MONTEREY,UNINCORPORATED,-121.62822047,36.827888719999997
90194563,2016,2016-08-09,9730,2016-05-30,1630,018820,,1,2,9,2700,0,3,5,,2,007,"PRUNEDALE N. RD.","SAN MIGUEL CANYON RD.",2112.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,1,0,0,0,0,0,0,0,"- ","- ",36.797440000000002,-121.66674999999999,MONTEREY,UNINCORPORATED,-121.6671983,36.796294009999997
90194566,2016,2016-06-06,9730,2016-05-30,2055,018820,,1,2,9,2700,0,1,2,,1,070,"US-101 N/B","DUNMBARTON RD. (SOUTH)",630.00,N,N,A,-,Y,,,101,,,,,,N,Y,3,0,3,7,A,-,03,22350,,M,C,C,A,A,H,-,C,D,0,,,,,Y,,-,31,0,2,1,0,0,0,0,0,0,"- ","- ",36.838459999999998,-121.63139,MONTEREY,UNINCORPORATED,-121.63142354999999,36.83844294
90194592,2016,2016-06-06,9730,2016-05-31,0740,019956,,2,1,9,2700,0,1,3,,1,072,SR-156,"CASTROVILLE BLVD",200.00,E,N,B,-,Y,,,156,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,Y,Y,,G,27,0,0,1,0,0,0,0,0,0,"- ","- ",36.76878,-121.74244,MONTEREY,UNINCORPORATED,-121.74241499,36.768696319999997
90194599,2016,2016-06-06,9730,2016-06-01,1725,020576,,3,2,9,2700,0,2,4,,1,073,"SAN MIGUEL CANYON ROAD","LANGLEY CANYON ROAD",200.00,S,N,A,-,N,,,,,,,,,,N,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",36.804130000000001,-121.66759,MONTEREY,UNINCORPORATED,-121.66751345,36.803974089999997
90194793,2016,2016-06-06,9730,2016-05-27,0220,017785,,5,3,9,2700,0,3,5,,2,004,"OLD STAGE ROAD","ALISAL ROAD",1056.00,N,N,A,-,N,,,,,,,,,,Y,3,0,3,1,A,-,01,23152,A,N,E,I,A,A,H,-,D,D,0,,,,,Y,Y,A,01,0,2,1,0,0,0,0,0,0,"- ","- ",36.636870000000002,-121.54257,MONTEREY,UNINCORPORATED,-121.54267974,36.633800919999999
90194944,2016,2016-06-06,9730,2016-05-31,1700,020208,,2,2,4,2706,0,1,3,,2,062,"SR-1 N/B","AGUAJITO ROAD",3100.00,S,N,A,-,Y,,,1,,,,,,N,Y,4,0,2,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",36.584099999999999,-121.8861,MONTEREY,MONTEREY,-121.88611959000001,36.584143619999999
90195353,2016,2016-06-06,9730,2016-05-29,1950,020677,,7,2,9,2700,0,1,3,,2,062,"SR-1 N/B","CASA VERDE",80.00,S,N,A,-,Y,,,,,,,,,,N,3,0,2,2,A,-,07,21658,A,F,F,I,A,A,H,-,A,D,0,,,Y,,Y,,A,01,0,1,1,0,0,0,0,0,2,"- ","- ",36.604550000000003,-121.86095,MONTEREY,UNINCORPORATED,-121.86457498,36.598719189999997
90195741,2016,2016-06-07,9730,2016-06-02,1500,015160,,4,2,9,2700,0,3,5,,2,006,"PRESTON STREET","MCDOUGALL STREET",105.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,21,22106,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",36.766840000000002,-121.75723000000001,MONTEREY,UNINCORPORATED,-121.75722691999999,36.76686205
90195743,2016,2016-06-07,9735,2016-05-29,1150,017681,,7,1,9,2700,0,3,5,,2,003,"BITTERWATER ROAD","BITTERWATER RD",23760.00,E,N,A,-,N,,,,,,,,,,N,2,0,1,1,A,-,03,22350,,N,F,A,A,A,H,-,A,D,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",36.278300000000002,-121.06456,MONTEREY,UNINCORPORATED,-121.07752364,36.267083730000003
90195822,2016,2016-07-06,9730,2016-05-31,0910,018543,,2,1,9,2700,0,1,3,,2,062,SR-1,"DEL MONTE AVENUE",528.00,N,N,A,-,Y,,,,,,,,,,Y,3,0,2,2,A,-,08,22107,,N,B,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",36.608739999999997,-121.86006,MONTEREY,UNINCORPORATED,-121.86127,36.604520000000001
90195974,2016,2016-06-07,9730,2016-06-02,1530,020576,,4,2,9,2700,0,1,3,,1,068,SR-68,"CORRAL DE TIERRA ROAD",200.00,E,N,A,-,Y,,,68,,,,,,,Y,4,0,1,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",36.578530000000001,-121.7261,MONTEREY,UNINCORPORATED,-121.72610976999999,36.57861398
90196266,2016,2016-06-07,9730,2016-05-29,1016,020933,,7,1,9,2700,0,2,4,,1,023,"CARMEL VALLEY ROAD","TASSAJARA ROAD",45936.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,1,A,-,08,22107,,N,F,A,A,A,H,-,A,D,0,,,Y,,Y,,C,02,0,1,0,0,0,0,0,0,1,"- ","- ",36.343780000000002,-121.50911000000001,MONTEREY,UNINCORPORATED,-121.50902827,36.343808559999999
90196749,2016,2016-06-08,9730,2016-05-30,1125,012332,,1,1,9,2700,0,1,3,,1,072,SR-156,"MERIDIAN RD",4752.00,W,N,A,-,Y,,,156,,,,,,,Y,4,0,3,3,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,3,0,0,0,0,0,0,"- ","- ",36.782780000000002,-121.69369,MONTEREY,UNINCORPORATED,-121.69368047,36.782746490000001
90196882,2016,2016-06-08,9730,2016-05-31,1745,020896,,2,2,9,2700,0,2,4,,1,075,"SAN JUAN RD","SAN MIGUEL CANYON RD",6336.00,E,N,A,-,N,,,,,,,,,,Y,3,0,2,3,A,-,06,21755,,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",36.892960000000002,-121.67215,MONTEREY,UNINCORPORATED,-121.67173628,36.892607599999998
90197395,2016,2016-06-08,9730,2016-06-03,1615,020419,,5,2,9,2700,0,1,2,,1,030,"US-101 NB","PAYSON ST",2640.00,N,N,A,-,Y,,,101,,,,,,N,N,4,0,1,2,A,-,08,22107,,N,B,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",36.57338,-121.52202,MONTEREY,UNINCORPORATED,-121.52202303999999,36.573376469999999
90197408,2016,2016-06-08,9730,2016-06-03,1710,020419,,5,2,9,2700,0,3,5,,2,005,"ALISAL RD","SCONBERG PKWY",1000.00,S,N,A,-,N,,,,,,,,,,Y,4,0,1,1,A,-,08,22107,,N,F,J,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",36.67098,-121.59947,MONTEREY,UNINCORPORATED,-121.59876441,36.67022936
90197731,2016,2016-06-09,9730,2016-06-02,0600,020391,,4,1,9,2700,0,2,4,,2,063,"BLANCO RD","COOPER RD",0.00,,Y,B,-,N,,,,,,,,,,Y,4,0,3,2,A,-,08,22107,,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,3,0,0,0,0,0,0,"- ","- ",36.678600000000003,-121.735,MONTEREY,UNINCORPORATED,-121.73501997,36.678700050000003
90197757,2016,2016-06-09,9730,2016-06-06,2124,019127,,1,2,9,2700,0,3,5,,2,006,"ESPINOSA RD","CHRISTENSEN RD",1056.00,W,N,B,-,N,,,,,,,,,,Y,3,0,2,2,A,-,09,21801,A,N,C,C,A,A,H,-,D,D,0,,,,,Y,,M,47,0,1,1,0,0,0,0,0,0,"- ","- ",36.735550000000003,-121.66027,MONTEREY,UNINCORPORATED,-121.6616911,36.735980120000001
90197878,2016,2016-06-09,9730,2016-06-06,1800,015160,,1,2,9,2700,0,1,3,,1,072,SR-156,SR-183,2640.00,W,N,B,-,Y,,,156,,,,,,,Y,3,0,1,1,A,-,08,22107,,N,F,J,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",36.755369999999999,-121.76148999999999,MONTEREY,UNINCORPORATED,-121.76148204,36.755358899999997
90198128,2016,2016-06-09,9730,2016-06-06,1050,019529,,1,1,9,2700,0,1,3,,1,022,"STATE ROUTE 1","YANKEE POINT DR.",500.00,S,N,A,-,Y,,,,,,,,,,N,3,0,1,1,A,-,03,22350,,N,F,I,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.93776716000001,36.486767839999999
90199355,2016,2016-06-13,9730,2016-05-29,1230,019745,,7,1,9,2700,0,2,4,,1,073,"SALINAS RD","JONATHAN ST",277.00,S,N,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",36.899999999999999,-121.9481,MONTEREY,UNINCORPORATED,-121.74810843,36.900060629999999
90199367,2016,2016-06-13,9730,2016-06-03,0832,019745,,5,1,9,2700,0,2,4,,1,023,"CARMEL VALLEY RD","CACHAGUA RD",7920.00,E,N,A,-,N,,,,,,,,,,Y,3,0,2,1,A,-,08,22107,,N,E,J,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",36.442399999999999,-121.65470000000001,MONTEREY,UNINCORPORATED,-121.65637862,36.443022339999999
90199408,2016,2016-06-13,9730,2016-06-07,1500,019127,,2,2,9,2700,0,1,3,,1,068,"SR-68 (SALINAS)","CORRAL DE TIERRA RD",1584.00,W,N,A,-,Y,,,68,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",36.572659999999999,-121.73947,MONTEREY,UNINCORPORATED,-121.73947843000001,36.572691679999998
90199418,2016,2016-06-13,9730,2016-06-07,1505,015160,,2,2,9,2700,0,3,5,,2,007,"CASTROVILLE BLVD","CIELO AZUL",0.00,,Y,B,-,N,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.74149992,36.772800099999998
90199482,2016,2016-06-13,9730,2016-06-09,0555,017502,,4,3,9,2700,0,3,5,,2,005,"HARRIS ROAD","RAILROAD AVENUE",2112.00,E,N,B,-,N,,,,,,,,,,Y,4,0,2,2,A,-,05,21460,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,2,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.63893865,36.619111019999998
90199563,2016,2016-06-13,9730,2016-05-22,2048,020514,,7,2,9,2700,0,3,5,,2,004,"CHUALAR ROAD","LINCOLN ST",800.00,E,N,A,-,N,,,,,,,,,,Y,2,0,1,1,A,-,08,22107,,N,F,I,A,A,H,-,D,D,0,,,,,Y,,A,07,1,0,0,0,0,0,0,0,0,"- ","- ",36.574260000000002,-121.51597,MONTEREY,UNINCORPORATED,-121.51581308999999,36.574370170000002
90199572,2016,2016-06-13,9730,2016-06-05,1232,019569,,7,1,9,2700,0,3,5,,2,006,"BLANCO RD","DAVIS RD",0.00,,Y,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,09,21453,C,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.68510999,36.666800000000002
90199598,2016,2016-06-13,9730,2016-06-06,1200,019529,,1,1,9,2700,0,2,4,,2,063,"BLANCO ROAD","SALINAS RIVER BRIDGE",200.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,1,A,-,03,22350,,N,F,A,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,,
90199602,2016,2016-06-20,9730,2016-06-09,1741,020990,,4,2,9,2700,0,2,4,,1,075,"SAN JUAN ROAD","CARPENTERIA ROAD",2640.00,W,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,08,22107,,N,F,C,A,A,H,-,A,D,0,,,,,Y,,A,07,0,0,1,0,0,0,0,0,0,"- ","- ",36.863329999999998,-121.66654,MONTEREY,UNINCORPORATED,-121.66192886,36.862543549999998
90199627,2016,2016-06-13,9730,2016-06-10,1625,019700,,5,2,9,2700,0,1,3,,1,074,SR-1,"MOSS LANDING ROAD",1214.00,S,N,A,-,Y,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",36.474739999999997,-121.46599999999999,MONTEREY,UNINCORPORATED,-121.78234218,36.787865850000003
90200600,2016,2016-06-13,9730,2016-06-07,0750,017580,,2,1,9,2700,0,1,3,,1,066,"SR-183 (MERRITT  STREET)","HARO STREET",39.00,S,N,B,-,Y,,,183,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,D,C,A,B,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",36.760599999999997,-121.75163000000001,MONTEREY,UNINCORPORATED,-121.75143936000001,36.76084402
90200824,2016,2016-06-14,9735,2016-05-30,0815,016696,,1,1,9,2700,0,2,4,,1,021,"JOLON ROAD","PINE CANYON ROAD",2112.00,S,N,B,-,N,,,,,,,,,,Y,2,0,2,1,A,-,08,22107,,N,E,I,A,A,H,-,A,D,0,,,,,Y,,A,01,1,0,1,0,0,0,0,0,0,"- ","- ",36.189390000000003,-121.14267,MONTEREY,UNINCORPORATED,-121.14149362000001,36.187886329999998
90200887,2016,2016-06-14,9735,2016-06-11,1725,020057,,6,2,9,2700,0,3,5,,2,001,"THORNE RD.","ARROYO SECO RD",2112.00,E,N,A,-,N,,,,,,,,,,Y,4,0,1,1,A,-,08,22107,,N,F,A,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",36.317790000000002,-121.30423,MONTEREY,UNINCORPORATED,-121.30492137,36.317525099999997
90200901,2016,2016-06-14,9730,2016-06-06,1125,019529,,1,1,9,2700,0,2,4,,2,063,"BLANCO ROAD","SALINAS RIVER BRIDGE",100.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,,
90200903,2016,2016-06-14,9730,2016-06-08,1236,017580,,3,1,9,2700,0,1,2,,1,070,"US 101 NORTHBOUND","DUNBARTON ROAD",2640.00,N,N,A,-,Y,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,0,1,0,0,0,0,0,0,"- ","- ",36.839060000000003,-121.63164,MONTEREY,UNINCORPORATED,-121.63517548,36.852213380000002
90200953,2016,2016-06-14,9730,2016-06-06,1030,012332,,1,1,9,2700,0,3,5,,2,006,"BLACKIE RD","BORROMEO RD",2640.00,W,N,B,-,N,,,,,,,,,,Y,3,0,5,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,4,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.68224816999999,36.77563018
90200989,2016,2016-06-14,9730,2016-06-08,1525,018820,,3,2,9,2700,0,1,3,,1,068,SR-68,"YORK RD",1056.00,E,N,A,-,Y,,,68,,,,,,,Y,3,0,2,4,A,-,03,22350,,N,C,C,A,A,H,-,A,A,0,,,,,Y,,A,07,0,1,1,0,0,0,0,0,0,"- ","- ",36.570900000000002,-121.80481,MONTEREY,UNINCORPORATED,-121.8048259,36.570817169999998
90201022,2016,2016-06-14,9730,2016-06-09,1458,018810,,4,2,9,2700,0,1,3,,1,012,SR-1,"LIMEKILN TRAIL",10560.00,S,N,A,-,Y,,,1,,,,,,,Y,3,0,2,2,A,-,05,21460,A,N,A,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",36.007710000000003,-121.51304,MONTEREY,UNINCORPORATED,-121.51303926999999,36.007712570000002
90201074,2016,2016-06-14,9730,2016-06-10,1630,020514,,5,2,9,2700,0,3,5,,2,004,"IVERSON ROAD","OLD STAGE ROAD",5280.00,E,N,A,-,N,,,,,,,,,,Y,3,0,2,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,M,46,0,1,1,0,0,0,0,0,0,"- ","- ",36.557679999999998,-121.459,MONTEREY,UNINCORPORATED,-121.46034745,36.557588119999998
90201133,2016,2016-06-14,9730,2016-06-10,1509,020931,,5,2,9,2700,0,1,3,,2,062,"SR-1 N/B","SOLEDAD DR",300.00,N,N,A,-,Y,,,,,,,,,,Y,4,0,1,2,A,-,07,21658,A,F,E,I,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",36.58231,-121.89673999999999,MONTEREY,UNINCORPORATED,-121.89851202,36.58204602
90201387,2016,2016-06-14,9730,2016-06-13,1520,018810,,1,2,9,2700,0,3,5,,2,007,"BLACKIE ROAD","COMMERCIAL PKWY",0.00,,Y,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,A,N,D,C,A,A,H,-,A,D,0,,,,Y,Y,,F,26,0,0,1,0,0,0,0,0,0,"- ","- ",36.76126,-121.7393,MONTEREY,UNINCORPORATED,-121.74186996,36.759260019999999
90202209,2016,2016-06-15,9735,2016-06-13,1648,020036,,1,2,9,2700,0,1,2,,1,040,"US-101 S/B","THORNE RD",1584.00,N,N,A,-,Y,,,101,,,,,,S,N,3,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",36.34252,-121.25814,MONTEREY,UNINCORPORATED,-121.25810251,36.342555730000001
90202634,2016,2016-06-15,9730,2016-06-10,1549,020419,,5,2,9,2700,0,2,4,,1,023,"CARMEL VALLEY ROAD","COUNTRY CLUB DR",450.00,E,N,A,-,N,,,,,,,,,,Y,3,0,2,2,A,-,01,23152,A,N,A,C,A,A,H,-,A,D,0,,,,,Y,Y,A,07,0,2,0,0,0,0,0,0,0,"- ","- ",36.490560000000002,-121.74463,MONTEREY,UNINCORPORATED,-121.74481406,36.492621239999998
90204615,2016,2016-06-20,9730,2016-05-02,0945,019239,,1,1,9,2700,0,3,5,,2,007,"MORO RD","TUSTIN RD",428.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21460,A,F,B,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,1,0,0,0,0,0,0,0,"- ","- ",36.807079999999999,-121.65011,MONTEREY,UNINCORPORATED,-121.64926,36.80827
90204616,2016,2016-06-20,9730,2016-06-07,2230,020916,,2,3,9,2700,0,2,4,,1,073,"ELKHORN ROAD","WERNER ROAD",10.00,S,N,A,-,N,,,,,,,,,,Y,4,0,1,2,A,-,01,23152,A,F,A,C,A,A,H,-,D,D,0,,,,,Y,Y,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",36.87856,-121.74726,MONTEREY,UNINCORPORATED,-121.74723394,36.87895271
90204634,2016,2016-06-20,9730,2016-06-09,1727,020419,,4,2,9,2700,0,3,5,,2,007,"SAN JUAN RD","TARPEY RD",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,2,2,A,-,09,21802,A,N,D,C,A,A,H,-,A,A,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",36.868000000000002,-121.66876999999999,MONTEREY,UNINCORPORATED,-121.66877986999999,36.86810002
90204645,2016,2016-06-20,9730,2016-06-11,1635,020514,,6,2,9,2700,0,3,5,,2,004,"OLD STAGE ROAD","ENCINAL ROAD",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,09,21801,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,D,22,0,1,0,0,0,0,0,0,0,"- ","- ",36.626739999999998,-121.53077999999999,MONTEREY,UNINCORPORATED,-121.53020986,36.626520050000003
90204650,2016,2016-06-20,9730,2016-06-12,1612,020514,,7,2,9,2700,0,3,5,,2,003,"RIVER ROAD","CHUALAR RIVER ROAD",10560.00,W,N,A,-,N,,,,,,,,,,Y,3,0,1,1,A,-,01,23152,A,N,E,I,A,A,H,-,A,D,0,,,,,Y,Y,D,22,0,1,0,0,0,0,0,0,0,"- ","- ",36.563229999999997,-121.56326,MONTEREY,UNINCORPORATED,-121.53559613,36.532705270000001
90204839,2016,2016-06-20,9730,2016-06-11,1552,020931,,6,2,9,2700,0,1,3,,1,014,SR-1,"ROCKY CREEK BRIDGE",1000.00,S,N,A,-,Y,,,1,,,,,,,Y,3,0,1,1,C,-,18,,,N,F,A,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",36.377299999999998,-121.90405,MONTEREY,UNINCORPORATED,-121.90407119,36.377301209999999
90205276,2016,2016-07-07,9730,2016-06-09,1846,020576,,4,2,9,2700,0,1,2,,1,030,"US-101 NORTHBOUND","MAIN ST. (CHUALAR)",13200.00,S,N,A,-,Y,,,101,,,,,,N,Y,3,0,2,2,A,-,08,22107,,N,E,I,A,A,C,-,A,D,0,,,,,Y,,A,01,0,1,1,0,0,0,0,0,0,"- ","- ",36.542400000000001,-121.4884,MONTEREY,UNINCORPORATED,-121.48835289,36.5424565
90205332,2016,2016-06-20,9730,2016-06-12,0822,019569,,7,1,9,2700,0,2,4,,1,073,"HALL RD","SILL RD",30.00,W,N,A,-,N,,,,,,,,,,Y,3,0,5,2,A,-,09,21804,A,N,D,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,1,4,0,0,0,0,0,0,"- ","- ",36.864130000000003,-121.72275999999999,MONTEREY,UNINCORPORATED,-121.72263257,36.864109429999999
90205660,2016,2016-06-20,9730,2016-06-13,0300,019934,,1,3,9,2700,0,1,2,,1,030,"US-101 NORTHBOUND","5TH STREET",2640.00,N,N,A,-,Y,,,101,,,,,,N,Y,4,0,1,1,A,-,08,22107,,N,E,I,A,A,H,-,D,D,0,,,,Y,Y,,F,27,0,0,1,0,0,0,0,0,0,"- ","- ",36.519390000000001,-121.44322,MONTEREY,UNINCORPORATED,-121.44325599,36.519328440000002
90206748,2016,2016-06-21,9730,2016-06-11,1405,018543,,6,2,9,2700,0,1,3,,1,022,SR-1,"RIBERA ROAD",2640.00,S,N,A,-,Y,,,,,,,,,,Y,4,0,1,2,A,-,03,22350,,N,C,C,A,A,H,-,A,D,0,,,,,Y,,A,01,0,0,1,0,0,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.92552123,36.523778280000002
90206931,2016,2016-06-22,9730,2016-06-13,0525,017785,,1,3,9,2700,0,1,2,,1,030,"US-101 NORTHBOUND","5TH STREET",1584.00,N,N,A,-,Y,,,101,,,,,,N,N,4,0,2,2,A,-,03,22350,,F,C,C,A,A,H,-,B,D,0,,,,,Y,,-,99,0,0,2,0,0,0,0,0,0,"- ","- ",36.51934,-121.44329999999999,MONTEREY,UNINCORPORATED,-121.44329383,36.519350549999999
90206940,2016,2016-06-22,9730,2016-06-13,2227,017840,,1,3,9,2700,0,3,5,,2,006,"RESERVATION ROAD","HILLTOWN ROAD",0.00,,Y,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,08,22107,,N,E,I,A,A,H,-,D,D,0,,,,,Y,,A,01,0,1,0,0,0,0,0,0,0,"- ","- ",36.625860000000003,-121.68264000000001,MONTEREY,UNINCORPORATED,-121.68274997,36.625780079999998
90206968,2016,2016-06-22,9730,2016-06-15,1810,018810,,3,2,9,2700,0,1,3,,2,062,"SR-1 N/B","SLOAT AVENUE",528.00,N,N,B,-,Y,,,1,,,,,,N,Y,2,0,1,3,A,-,06,21755,,N,B,C,A,A,H,-,A,D,0,,,Y,,Y,,C,02,1,0,0,0,0,0,0,0,1,"- ","- ",36.594189999999998,-121.87129,MONTEREY,UNINCORPORATED,-121.87129195999999,36.594203290000003
90207080,2016,2016-06-22,9730,2016-06-15,2000,015160,,3,2,9,2700,0,3,5,,2,007,"HILLCREST ROAD","BAYHILL ROAD",80.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,C,-,18,,,N,G,B,E,A,H,-,A,D,0,Y,,,,Y,,-,"- ",0,1,0,0,1,0,0,0,0,"- ","- ",,,MONTEREY,UNINCORPORATED,-121.75987745,36.867240449999997
